type,x,y,z,yaw,scale
RedBeet,-6.0581,-0.0875,21.4437,0.00,0.0629
RedBeet,-6.0122,-0.0875,21.3407,0.00,0.0629
RedBeet,-6.0653,-0.0875,21.3101,0.00,0.0629
RedBeet,-6.0627,-0.0875,21.3994,0.00,0.0629
RedBeet,-6.0255,-0.0875,21.4055,0.00,0.0629
RedBeet,-6.0309,-0.0875,21.3128,0.00,0.0629
RedBeet,-6.0070,-0.0875,21.2310,0.00,0.0629
RedBeet,-5.7494,-0.0875,21.6584,0.00,0.0629
RedBeet,-5.7494,-0.0875,21.6584,0.00,0.0629
RedBeet,-5.7425,-0.0875,21.5956,0.00,0.0629
RedBeet,-5.7728,-0.0875,21.5437,0.00,0.0629
RedBeet,-5.7788,-0.0875,21.4659,0.00,0.0629
RedBeet,-5.6302,-0.0875,21.6048,0.00,0.0629
RedBeet,-5.6406,-0.0875,21.5464,0.00,0.0629
RedBeet,-5.6774,-0.0875,21.5019,0.00,0.0629
RedBeet,-5.6869,-0.0875,21.4437,0.00,0.0629
RedBeet,-5.6409,-0.0875,21.3407,0.00,0.0629
RedBeet,-5.6940,-0.0875,21.3101,0.00,0.0629
RedBeet,-5.6915,-0.0875,21.3994,0.00,0.0629
RedBeet,-5.6542,-0.0875,21.4055,0.00,0.0629
RedBeet,-5.6596,-0.0875,21.3128,0.00,0.0629
RedBeet,-5.6358,-0.0875,21.2310,0.00,0.0629
RedBeet,-5.5781,-0.0875,21.6584,0.00,0.0629
RedBeet,-5.5781,-0.0875,21.6584,0.00,0.0629
RedBeet,-5.5711,-0.0875,21.5956,0.00,0.0629
RedBeet,-5.6015,-0.0875,21.5437,0.00,0.0629
RedBeet,-5.6075,-0.0875,21.4659,0.00,0.0629
RedBeet,-5.4588,-0.0875,21.6048,0.00,0.0629
RedBeet,-5.4693,-0.0875,21.5464,0.00,0.0629
RedBeet,-5.5060,-0.0875,21.5019,0.00,0.0629
RedBeet,-5.5155,-0.0875,21.4437,0.00,0.0629
RedBeet,-5.4696,-0.0875,21.3407,0.00,0.0629
RedBeet,-5.5227,-0.0875,21.3101,0.00,0.0629
RedBeet,-5.5201,-0.0875,21.3994,0.00,0.0629
RedBeet,-5.4829,-0.0875,21.4055,0.00,0.0629
RedBeet,-5.4882,-0.0875,21.3128,0.00,0.0629
RedBeet,-5.4644,-0.0875,21.2310,0.00,0.0629
RedBeet,-5.5149,-0.0875,21.6584,0.00,0.0629
RedBeet,-5.5149,-0.0875,21.6584,0.00,0.0629
RedBeet,-5.5080,-0.0875,21.5956,0.00,0.0629
RedBeet,-5.5383,-0.0875,21.5437,0.00,0.0629
RedBeet,-5.5443,-0.0875,21.4659,0.00,0.0629
RedBeet,-5.3957,-0.0875,21.6048,0.00,0.0629
RedBeet,-5.4061,-0.0875,21.5464,0.00,0.0629
RedBeet,-5.4429,-0.0875,21.5019,0.00,0.0629
RedBeet,-5.4524,-0.0875,21.4437,0.00,0.0629
RedBeet,-5.4064,-0.0875,21.3407,0.00,0.0629
RedBeet,-5.4595,-0.0875,21.3101,0.00,0.0629
RedBeet,-5.4570,-0.0875,21.3994,0.00,0.0629
RedBeet,-5.4197,-0.0875,21.4055,0.00,0.0629
RedBeet,-5.4251,-0.0875,21.3128,0.00,0.0629
RedBeet,-5.4013,-0.0875,21.2310,0.00,0.0629
RedBeet,-3.0397,-0.0875,21.2814,0.00,0.0629
RedBeet,-2.9446,-0.0875,21.1949,0.00,0.0629
RedBeet,-3.0350,-0.0875,21.3257,0.00,0.0629
RedBeet,-2.9790,-0.0875,21.1921,0.00,0.0629
RedBeet,-2.9891,-0.0875,21.2227,0.00,0.0629
RedBeet,-3.1074,-0.0875,21.6314,0.00,0.0629
RedBeet,-3.1074,-0.0875,21.6314,0.00,0.0629
RedBeet,-3.1004,-0.0875,21.5686,0.00,0.0629
RedBeet,-3.1307,-0.0875,21.5166,0.00,0.0629
RedBeet,-3.1367,-0.0875,21.4388,0.00,0.0629
RedBeet,-2.9881,-0.0875,21.5777,0.00,0.0629
RedBeet,-3.0442,-0.0875,21.6314,0.00,0.0629
RedBeet,-3.0442,-0.0875,21.6314,0.00,0.0629
RedBeet,-3.0713,-0.0875,21.4356,0.00,0.0629
RedBeet,-3.0713,-0.0875,21.4356,0.00,0.0629
RedBeet,-3.0644,-0.0875,21.3728,0.00,0.0629
RedBeet,-3.0947,-0.0875,21.3208,0.00,0.0629
RedBeet,-3.1007,-0.0875,21.2430,0.00,0.0629
RedBeet,-2.9521,-0.0875,21.3819,0.00,0.0629
RedBeet,-3.0082,-0.0875,21.4356,0.00,0.0629
RedBeet,-3.0082,-0.0875,21.4356,0.00,0.0629
RedBeet,-3.3079,-0.0875,21.6584,0.00,0.0629
RedBeet,-3.3079,-0.0875,21.6584,0.00,0.0629
RedBeet,-3.3010,-0.0875,21.5956,0.00,0.0629
RedBeet,-3.3313,-0.0875,21.5437,0.00,0.0629
RedBeet,-3.3373,-0.0875,21.4659,0.00,0.0629
RedBeet,-3.1886,-0.0875,21.6048,0.00,0.0629
RedBeet,-3.1991,-0.0875,21.5464,0.00,0.0629
RedBeet,-3.2359,-0.0875,21.5019,0.00,0.0629
RedBeet,-3.2453,-0.0875,21.4437,0.00,0.0629
RedBeet,-3.1994,-0.0875,21.3407,0.00,0.0629
RedBeet,-3.2525,-0.0875,21.3101,0.00,0.0629
RedBeet,-3.2499,-0.0875,21.3994,0.00,0.0629
RedBeet,-3.2127,-0.0875,21.4055,0.00,0.0629
RedBeet,-3.2181,-0.0875,21.3128,0.00,0.0629
RedBeet,-3.1943,-0.0875,21.2310,0.00,0.0629
RedBeet,-2.9366,-0.0875,21.6584,0.00,0.0629
RedBeet,-2.9366,-0.0875,21.6584,0.00,0.0629
RedBeet,-2.9297,-0.0875,21.5956,0.00,0.0629
RedBeet,-2.9600,-0.0875,21.5437,0.00,0.0629
RedBeet,-2.9660,-0.0875,21.4659,0.00,0.0629
RedBeet,-2.8174,-0.0875,21.6048,0.00,0.0629
RedBeet,-2.8279,-0.0875,21.5464,0.00,0.0629
RedBeet,-2.8646,-0.0875,21.5019,0.00,0.0629
RedBeet,-2.8741,-0.0875,21.4437,0.00,0.0629
RedBeet,-2.8281,-0.0875,21.3407,0.00,0.0629
RedBeet,-2.8812,-0.0875,21.3101,0.00,0.0629
RedBeet,-2.8787,-0.0875,21.3994,0.00,0.0629
RedBeet,-2.8414,-0.0875,21.4055,0.00,0.0629
RedBeet,-2.8468,-0.0875,21.3128,0.00,0.0629
RedBeet,-2.8230,-0.0875,21.2310,0.00,0.0629
RedBeet,-2.7653,-0.0875,21.6584,0.00,0.0629
RedBeet,-2.7653,-0.0875,21.6584,0.00,0.0629
RedBeet,-2.7583,-0.0875,21.5956,0.00,0.0629
RedBeet,-2.7887,-0.0875,21.5437,0.00,0.0629
RedBeet,-2.7947,-0.0875,21.4659,0.00,0.0629
RedBeet,-2.6460,-0.0875,21.6048,0.00,0.0629
RedBeet,-2.6565,-0.0875,21.5464,0.00,0.0629
RedBeet,-2.6933,-0.0875,21.5019,0.00,0.0629
RedBeet,-2.7027,-0.0875,21.4437,0.00,0.0629
RedBeet,-2.6568,-0.0875,21.3407,0.00,0.0629
RedBeet,-2.7099,-0.0875,21.3101,0.00,0.0629
RedBeet,-2.7073,-0.0875,21.3994,0.00,0.0629
RedBeet,-2.6701,-0.0875,21.4055,0.00,0.0629
RedBeet,-2.6755,-0.0875,21.3128,0.00,0.0629
RedBeet,-2.6516,-0.0875,21.2310,0.00,0.0629
RedBeet,-2.7021,-0.0875,21.6584,0.00,0.0629
RedBeet,-2.7021,-0.0875,21.6584,0.00,0.0629
RedBeet,-2.6952,-0.0875,21.5956,0.00,0.0629
RedBeet,-2.7255,-0.0875,21.5437,0.00,0.0629
RedBeet,-2.7315,-0.0875,21.4659,0.00,0.0629
RedBeet,-2.5829,-0.0875,21.6048,0.00,0.0629
RedBeet,-2.5933,-0.0875,21.5464,0.00,0.0629
RedBeet,-2.6301,-0.0875,21.5019,0.00,0.0629
RedBeet,-2.6396,-0.0875,21.4437,0.00,0.0629
RedBeet,-2.5936,-0.0875,21.3407,0.00,0.0629
RedBeet,-2.6467,-0.0875,21.3101,0.00,0.0629
RedBeet,-2.6442,-0.0875,21.3994,0.00,0.0629
RedBeet,-2.6069,-0.0875,21.4055,0.00,0.0629
RedBeet,-2.6123,-0.0875,21.3128,0.00,0.0629
RedBeet,-2.5885,-0.0875,21.2310,0.00,0.0629
RedBeet,-4.4787,-0.0875,21.2814,0.00,0.0629
RedBeet,-4.3836,-0.0875,21.1949,0.00,0.0629
RedBeet,-4.4741,-0.0875,21.3257,0.00,0.0629
RedBeet,-4.4181,-0.0875,21.1921,0.00,0.0629
RedBeet,-4.4281,-0.0875,21.2227,0.00,0.0629
RedBeet,-4.5464,-0.0875,21.6314,0.00,0.0629
RedBeet,-4.5464,-0.0875,21.6314,0.00,0.0629
RedBeet,-4.5394,-0.0875,21.5686,0.00,0.0629
RedBeet,-4.5697,-0.0875,21.5166,0.00,0.0629
RedBeet,-4.5757,-0.0875,21.4388,0.00,0.0629
RedBeet,-4.4271,-0.0875,21.5777,0.00,0.0629
RedBeet,-4.4832,-0.0875,21.6314,0.00,0.0629
RedBeet,-4.4832,-0.0875,21.6314,0.00,0.0629
RedBeet,-4.5103,-0.0875,21.4356,0.00,0.0629
RedBeet,-4.5103,-0.0875,21.4356,0.00,0.0629
RedBeet,-4.5034,-0.0875,21.3728,0.00,0.0629
RedBeet,-4.5337,-0.0875,21.3208,0.00,0.0629
RedBeet,-4.5397,-0.0875,21.2430,0.00,0.0629
RedBeet,-4.3911,-0.0875,21.3819,0.00,0.0629
RedBeet,-4.4472,-0.0875,21.4356,0.00,0.0629
RedBeet,-4.4472,-0.0875,21.4356,0.00,0.0629
RedBeet,-4.7469,-0.0875,21.6584,0.00,0.0629
RedBeet,-4.7469,-0.0875,21.6584,0.00,0.0629
RedBeet,-4.7400,-0.0875,21.5956,0.00,0.0629
RedBeet,-4.7703,-0.0875,21.5437,0.00,0.0629
RedBeet,-4.7763,-0.0875,21.4659,0.00,0.0629
RedBeet,-4.6277,-0.0875,21.6048,0.00,0.0629
RedBeet,-4.6381,-0.0875,21.5464,0.00,0.0629
RedBeet,-4.6749,-0.0875,21.5019,0.00,0.0629
RedBeet,-4.6843,-0.0875,21.4437,0.00,0.0629
RedBeet,-4.6384,-0.0875,21.3407,0.00,0.0629
RedBeet,-4.6915,-0.0875,21.3101,0.00,0.0629
RedBeet,-4.6890,-0.0875,21.3994,0.00,0.0629
RedBeet,-4.6517,-0.0875,21.4055,0.00,0.0629
RedBeet,-4.6571,-0.0875,21.3128,0.00,0.0629
RedBeet,-4.6333,-0.0875,21.2310,0.00,0.0629
RedBeet,-4.3756,-0.0875,21.6584,0.00,0.0629
RedBeet,-4.3756,-0.0875,21.6584,0.00,0.0629
RedBeet,-4.3687,-0.0875,21.5956,0.00,0.0629
RedBeet,-4.3990,-0.0875,21.5437,0.00,0.0629
RedBeet,-4.4050,-0.0875,21.4659,0.00,0.0629
RedBeet,-4.2564,-0.0875,21.6048,0.00,0.0629
RedBeet,-4.2669,-0.0875,21.5464,0.00,0.0629
RedBeet,-4.3036,-0.0875,21.5019,0.00,0.0629
RedBeet,-4.3131,-0.0875,21.4437,0.00,0.0629
RedBeet,-4.2671,-0.0875,21.3407,0.00,0.0629
RedBeet,-4.3203,-0.0875,21.3101,0.00,0.0629
RedBeet,-4.3177,-0.0875,21.3994,0.00,0.0629
RedBeet,-4.2804,-0.0875,21.4055,0.00,0.0629
RedBeet,-4.2858,-0.0875,21.3128,0.00,0.0629
RedBeet,-4.2620,-0.0875,21.2310,0.00,0.0629
RedBeet,-4.2043,-0.0875,21.6584,0.00,0.0629
RedBeet,-4.2043,-0.0875,21.6584,0.00,0.0629
RedBeet,-4.1974,-0.0875,21.5956,0.00,0.0629
RedBeet,-4.2277,-0.0875,21.5437,0.00,0.0629
RedBeet,-4.2337,-0.0875,21.4659,0.00,0.0629
RedBeet,-4.0850,-0.0875,21.6048,0.00,0.0629
RedBeet,-4.0955,-0.0875,21.5464,0.00,0.0629
RedBeet,-4.1323,-0.0875,21.5019,0.00,0.0629
RedBeet,-4.1417,-0.0875,21.4437,0.00,0.0629
RedBeet,-4.0958,-0.0875,21.3407,0.00,0.0629
RedBeet,-4.1489,-0.0875,21.3101,0.00,0.0629
RedBeet,-4.1463,-0.0875,21.3994,0.00,0.0629
RedBeet,-4.1091,-0.0875,21.4055,0.00,0.0629
RedBeet,-4.1145,-0.0875,21.3128,0.00,0.0629
RedBeet,-4.0907,-0.0875,21.2310,0.00,0.0629
RedBeet,-4.1411,-0.0875,21.6584,0.00,0.0629
RedBeet,-4.1411,-0.0875,21.6584,0.00,0.0629
RedBeet,-4.1342,-0.0875,21.5956,0.00,0.0629
RedBeet,-4.1645,-0.0875,21.5437,0.00,0.0629
RedBeet,-4.1705,-0.0875,21.4659,0.00,0.0629
RedBeet,-4.0219,-0.0875,21.6048,0.00,0.0629
RedBeet,-4.0323,-0.0875,21.5464,0.00,0.0629
RedBeet,-4.0691,-0.0875,21.5019,0.00,0.0629
RedBeet,-4.0786,-0.0875,21.4437,0.00,0.0629
RedBeet,-4.0326,-0.0875,21.3407,0.00,0.0629
RedBeet,-4.0857,-0.0875,21.3101,0.00,0.0629
RedBeet,-4.0832,-0.0875,21.3994,0.00,0.0629
RedBeet,-4.0459,-0.0875,21.4055,0.00,0.0629
RedBeet,-4.0513,-0.0875,21.3128,0.00,0.0629
RedBeet,-4.0275,-0.0875,21.2310,0.00,0.0629
RedBeet,-1.6577,-0.0875,21.2814,0.00,0.0629
RedBeet,-1.5626,-0.0875,21.1949,0.00,0.0629
RedBeet,-1.6530,-0.0875,21.3257,0.00,0.0629
RedBeet,-1.5971,-0.0875,21.1921,0.00,0.0629
RedBeet,-1.6071,-0.0875,21.2227,0.00,0.0629
RedBeet,-1.7254,-0.0875,21.6314,0.00,0.0629
RedBeet,-1.7254,-0.0875,21.6314,0.00,0.0629
RedBeet,-1.7184,-0.0875,21.5686,0.00,0.0629
RedBeet,-1.7487,-0.0875,21.5166,0.00,0.0629
RedBeet,-1.7547,-0.0875,21.4388,0.00,0.0629
RedBeet,-1.6061,-0.0875,21.5777,0.00,0.0629
RedBeet,-1.6622,-0.0875,21.6314,0.00,0.0629
RedBeet,-1.6622,-0.0875,21.6314,0.00,0.0629
RedBeet,-1.6893,-0.0875,21.4356,0.00,0.0629
RedBeet,-1.6893,-0.0875,21.4356,0.00,0.0629
RedBeet,-1.6824,-0.0875,21.3728,0.00,0.0629
RedBeet,-1.7127,-0.0875,21.3208,0.00,0.0629
RedBeet,-1.7187,-0.0875,21.2430,0.00,0.0629
RedBeet,-1.5701,-0.0875,21.3819,0.00,0.0629
RedBeet,-1.6262,-0.0875,21.4356,0.00,0.0629
RedBeet,-1.6262,-0.0875,21.4356,0.00,0.0629
RedBeet,-1.9259,-0.0875,21.6584,0.00,0.0629
RedBeet,-1.9259,-0.0875,21.6584,0.00,0.0629
RedBeet,-1.9190,-0.0875,21.5956,0.00,0.0629
RedBeet,-1.9493,-0.0875,21.5437,0.00,0.0629
RedBeet,-1.9553,-0.0875,21.4659,0.00,0.0629
RedBeet,-1.8066,-0.0875,21.6048,0.00,0.0629
RedBeet,-1.8171,-0.0875,21.5464,0.00,0.0629
RedBeet,-1.8539,-0.0875,21.5019,0.00,0.0629
RedBeet,-1.8633,-0.0875,21.4437,0.00,0.0629
RedBeet,-1.8174,-0.0875,21.3407,0.00,0.0629
RedBeet,-1.8705,-0.0875,21.3101,0.00,0.0629
RedBeet,-1.8679,-0.0875,21.3994,0.00,0.0629
RedBeet,-1.8307,-0.0875,21.4055,0.00,0.0629
RedBeet,-1.8361,-0.0875,21.3128,0.00,0.0629
RedBeet,-1.8123,-0.0875,21.2310,0.00,0.0629
RedBeet,-1.5546,-0.0875,21.6584,0.00,0.0629
RedBeet,-1.5546,-0.0875,21.6584,0.00,0.0629
RedBeet,-1.5477,-0.0875,21.5956,0.00,0.0629
RedBeet,-1.5780,-0.0875,21.5437,0.00,0.0629
RedBeet,-1.5840,-0.0875,21.4659,0.00,0.0629
RedBeet,-1.4354,-0.0875,21.6048,0.00,0.0629
RedBeet,-1.4459,-0.0875,21.5464,0.00,0.0629
RedBeet,-1.4826,-0.0875,21.5019,0.00,0.0629
RedBeet,-1.4921,-0.0875,21.4437,0.00,0.0629
RedBeet,-1.4461,-0.0875,21.3407,0.00,0.0629
RedBeet,-1.4993,-0.0875,21.3101,0.00,0.0629
RedBeet,-1.4967,-0.0875,21.3994,0.00,0.0629
RedBeet,-1.4594,-0.0875,21.4055,0.00,0.0629
RedBeet,-1.4648,-0.0875,21.3128,0.00,0.0629
RedBeet,-1.4410,-0.0875,21.2310,0.00,0.0629
RedBeet,-1.3833,-0.0875,21.6584,0.00,0.0629
RedBeet,-1.3833,-0.0875,21.6584,0.00,0.0629
RedBeet,-1.3763,-0.0875,21.5956,0.00,0.0629
RedBeet,-1.4067,-0.0875,21.5437,0.00,0.0629
RedBeet,-1.4127,-0.0875,21.4659,0.00,0.0629
RedBeet,-1.2640,-0.0875,21.6048,0.00,0.0629
RedBeet,-1.2745,-0.0875,21.5464,0.00,0.0629
RedBeet,-1.3113,-0.0875,21.5019,0.00,0.0629
RedBeet,-1.3207,-0.0875,21.4437,0.00,0.0629
RedBeet,-1.2748,-0.0875,21.3407,0.00,0.0629
RedBeet,-1.3279,-0.0875,21.3101,0.00,0.0629
RedBeet,-1.3253,-0.0875,21.3994,0.00,0.0629
RedBeet,-1.2881,-0.0875,21.4055,0.00,0.0629
RedBeet,-1.2935,-0.0875,21.3128,0.00,0.0629
RedBeet,-1.2696,-0.0875,21.2310,0.00,0.0629
RedBeet,-1.3201,-0.0875,21.6584,0.00,0.0629
RedBeet,-1.3201,-0.0875,21.6584,0.00,0.0629
RedBeet,-1.3132,-0.0875,21.5956,0.00,0.0629
RedBeet,-1.3435,-0.0875,21.5437,0.00,0.0629
RedBeet,-1.3495,-0.0875,21.4659,0.00,0.0629
RedBeet,-1.2009,-0.0875,21.6048,0.00,0.0629
RedBeet,-1.2113,-0.0875,21.5464,0.00,0.0629
RedBeet,-1.2481,-0.0875,21.5019,0.00,0.0629
RedBeet,-1.2576,-0.0875,21.4437,0.00,0.0629
RedBeet,-1.2116,-0.0875,21.3407,0.00,0.0629
RedBeet,-1.2647,-0.0875,21.3101,0.00,0.0629
RedBeet,-1.2622,-0.0875,21.3994,0.00,0.0629
RedBeet,-1.2249,-0.0875,21.4055,0.00,0.0629
RedBeet,-1.2303,-0.0875,21.3128,0.00,0.0629
RedBeet,-1.2065,-0.0875,21.2310,0.00,0.0629
RedBeet,-0.1950,-0.0875,21.2814,0.00,0.0629
RedBeet,-0.0999,-0.0875,21.1949,0.00,0.0629
RedBeet,-0.1904,-0.0875,21.3257,0.00,0.0629
RedBeet,-0.1344,-0.0875,21.1921,0.00,0.0629
RedBeet,-0.1444,-0.0875,21.2227,0.00,0.0629
RedBeet,-0.2627,-0.0875,21.6314,0.00,0.0629
RedBeet,-0.2627,-0.0875,21.6314,0.00,0.0629
RedBeet,-0.2557,-0.0875,21.5686,0.00,0.0629
RedBeet,-0.2860,-0.0875,21.5166,0.00,0.0629
RedBeet,-0.2921,-0.0875,21.4388,0.00,0.0629
RedBeet,-0.1434,-0.0875,21.5777,0.00,0.0629
RedBeet,-0.1995,-0.0875,21.6314,0.00,0.0629
RedBeet,-0.1995,-0.0875,21.6314,0.00,0.0629
RedBeet,-0.2267,-0.0875,21.4356,0.00,0.0629
RedBeet,-0.2267,-0.0875,21.4356,0.00,0.0629
RedBeet,-0.2197,-0.0875,21.3728,0.00,0.0629
RedBeet,-0.2500,-0.0875,21.3208,0.00,0.0629
RedBeet,-0.2560,-0.0875,21.2430,0.00,0.0629
RedBeet,-0.1074,-0.0875,21.3819,0.00,0.0629
RedBeet,-0.1635,-0.0875,21.4356,0.00,0.0629
RedBeet,-0.1635,-0.0875,21.4356,0.00,0.0629
RedBeet,-0.4632,-0.0875,21.6584,0.00,0.0629
RedBeet,-0.4632,-0.0875,21.6584,0.00,0.0629
RedBeet,-0.4563,-0.0875,21.5956,0.00,0.0629
RedBeet,-0.4866,-0.0875,21.5437,0.00,0.0629
RedBeet,-0.4926,-0.0875,21.4659,0.00,0.0629
RedBeet,-0.3440,-0.0875,21.6048,0.00,0.0629
RedBeet,-0.3545,-0.0875,21.5464,0.00,0.0629
RedBeet,-0.3912,-0.0875,21.5019,0.00,0.0629
RedBeet,-0.4007,-0.0875,21.4437,0.00,0.0629
RedBeet,-0.3547,-0.0875,21.3407,0.00,0.0629
RedBeet,-0.4079,-0.0875,21.3101,0.00,0.0629
RedBeet,-0.4053,-0.0875,21.3994,0.00,0.0629
RedBeet,-0.3680,-0.0875,21.4055,0.00,0.0629
RedBeet,-0.3734,-0.0875,21.3128,0.00,0.0629
RedBeet,-0.3496,-0.0875,21.2310,0.00,0.0629
RedBeet,-0.0920,-0.0875,21.6584,0.00,0.0629
RedBeet,-0.0920,-0.0875,21.6584,0.00,0.0629
RedBeet,-0.0850,-0.0875,21.5956,0.00,0.0629
RedBeet,-0.1153,-0.0875,21.5437,0.00,0.0629
RedBeet,-0.1213,-0.0875,21.4659,0.00,0.0629
RedBeet,0.0273,-0.0875,21.6048,0.00,0.0629
RedBeet,0.0168,-0.0875,21.5464,0.00,0.0629
RedBeet,-0.0199,-0.0875,21.5019,0.00,0.0629
RedBeet,-0.0294,-0.0875,21.4437,0.00,0.0629
RedBeet,0.0165,-0.0875,21.3407,0.00,0.0629
RedBeet,-0.0366,-0.0875,21.3101,0.00,0.0629
RedBeet,-0.0340,-0.0875,21.3994,0.00,0.0629
RedBeet,0.0032,-0.0875,21.4055,0.00,0.0629
RedBeet,-0.0021,-0.0875,21.3128,0.00,0.0629
RedBeet,0.0217,-0.0875,21.2310,0.00,0.0629
RedBeet,0.0794,-0.0875,21.6584,0.00,0.0629
RedBeet,0.0794,-0.0875,21.6584,0.00,0.0629
RedBeet,0.0863,-0.0875,21.5956,0.00,0.0629
RedBeet,0.0560,-0.0875,21.5437,0.00,0.0629
RedBeet,0.0500,-0.0875,21.4659,0.00,0.0629
RedBeet,0.1986,-0.0875,21.6048,0.00,0.0629
RedBeet,0.1882,-0.0875,21.5464,0.00,0.0629
RedBeet,0.1514,-0.0875,21.5019,0.00,0.0629
RedBeet,0.1419,-0.0875,21.4437,0.00,0.0629
RedBeet,0.1879,-0.0875,21.3407,0.00,0.0629
RedBeet,0.1348,-0.0875,21.3101,0.00,0.0629
RedBeet,0.1373,-0.0875,21.3994,0.00,0.0629
RedBeet,0.1746,-0.0875,21.4055,0.00,0.0629
RedBeet,0.1692,-0.0875,21.3128,0.00,0.0629
RedBeet,0.1930,-0.0875,21.2310,0.00,0.0629
RedBeet,0.1425,-0.0875,21.6584,0.00,0.0629
RedBeet,0.1425,-0.0875,21.6584,0.00,0.0629
RedBeet,0.1495,-0.0875,21.5956,0.00,0.0629
RedBeet,0.1192,-0.0875,21.5437,0.00,0.0629
RedBeet,0.1132,-0.0875,21.4659,0.00,0.0629
RedBeet,0.2618,-0.0875,21.6048,0.00,0.0629
RedBeet,0.2513,-0.0875,21.5464,0.00,0.0629
RedBeet,0.2146,-0.0875,21.5019,0.00,0.0629
RedBeet,0.2051,-0.0875,21.4437,0.00,0.0629
RedBeet,0.2510,-0.0875,21.3407,0.00,0.0629
RedBeet,0.1979,-0.0875,21.3101,0.00,0.0629
RedBeet,0.2005,-0.0875,21.3994,0.00,0.0629
RedBeet,0.2378,-0.0875,21.4055,0.00,0.0629
RedBeet,0.2324,-0.0875,21.3128,0.00,0.0629
RedBeet,0.2562,-0.0875,21.2310,0.00,0.0629
RedBeet,-5.7948,-0.0875,-0.0434,0.00,0.0629
RedBeet,-5.6998,-0.0875,-0.1300,0.00,0.0629
RedBeet,-5.7902,-0.0875,0.0009,0.00,0.0629
RedBeet,-5.7342,-0.0875,-0.1327,0.00,0.0629
RedBeet,-5.7443,-0.0875,-0.1021,0.00,0.0629
RedBeet,-5.8625,-0.0875,0.3065,0.00,0.0629
RedBeet,-5.8625,-0.0875,0.3065,0.00,0.0629
RedBeet,-5.8556,-0.0875,0.2437,0.00,0.0629
RedBeet,-5.8859,-0.0875,0.1918,0.00,0.0629
RedBeet,-5.8919,-0.0875,0.1140,0.00,0.0629
RedBeet,-5.7433,-0.0875,0.2529,0.00,0.0629
RedBeet,-5.7993,-0.0875,0.3065,0.00,0.0629
RedBeet,-5.7993,-0.0875,0.3065,0.00,0.0629
RedBeet,-5.8265,-0.0875,0.1107,0.00,0.0629
RedBeet,-5.8265,-0.0875,0.1107,0.00,0.0629
RedBeet,-5.8195,-0.0875,0.0479,0.00,0.0629
RedBeet,-5.8499,-0.0875,-0.0040,0.00,0.0629
RedBeet,-5.8559,-0.0875,-0.0818,0.00,0.0629
RedBeet,-5.7072,-0.0875,0.0571,0.00,0.0629
RedBeet,-5.7633,-0.0875,0.1107,0.00,0.0629
RedBeet,-5.7633,-0.0875,0.1107,0.00,0.0629
RedBeet,-6.0631,-0.0875,0.3336,0.00,0.0629
RedBeet,-6.0631,-0.0875,0.3336,0.00,0.0629
RedBeet,-6.0561,-0.0875,0.2708,0.00,0.0629
RedBeet,-6.0864,-0.0875,0.2188,0.00,0.0629
RedBeet,-6.0924,-0.0875,0.1411,0.00,0.0629
RedBeet,-5.9438,-0.0875,0.2799,0.00,0.0629
RedBeet,-5.9543,-0.0875,0.2216,0.00,0.0629
RedBeet,-5.9910,-0.0875,0.1771,0.00,0.0629
RedBeet,-6.0005,-0.0875,0.1189,0.00,0.0629
RedBeet,-5.9546,-0.0875,0.0159,0.00,0.0629
RedBeet,-6.0077,-0.0875,-0.0148,0.00,0.0629
RedBeet,-6.0051,-0.0875,0.0746,0.00,0.0629
RedBeet,-5.9679,-0.0875,0.0807,0.00,0.0629
RedBeet,-5.9732,-0.0875,-0.0120,0.00,0.0629
RedBeet,-5.9494,-0.0875,-0.0938,0.00,0.0629
RedBeet,-5.6918,-0.0875,0.3336,0.00,0.0629
RedBeet,-5.6918,-0.0875,0.3336,0.00,0.0629
RedBeet,-5.6848,-0.0875,0.2708,0.00,0.0629
RedBeet,-5.7152,-0.0875,0.2188,0.00,0.0629
RedBeet,-5.7212,-0.0875,0.1411,0.00,0.0629
RedBeet,-5.5725,-0.0875,0.2799,0.00,0.0629
RedBeet,-5.5830,-0.0875,0.2216,0.00,0.0629
RedBeet,-5.6198,-0.0875,0.1771,0.00,0.0629
RedBeet,-5.6292,-0.0875,0.1189,0.00,0.0629
RedBeet,-5.5833,-0.0875,0.0159,0.00,0.0629
RedBeet,-5.6364,-0.0875,-0.0148,0.00,0.0629
RedBeet,-5.6338,-0.0875,0.0746,0.00,0.0629
RedBeet,-5.5966,-0.0875,0.0807,0.00,0.0629
RedBeet,-5.6020,-0.0875,-0.0120,0.00,0.0629
RedBeet,-5.5781,-0.0875,-0.0938,0.00,0.0629
RedBeet,-5.5205,-0.0875,0.3336,0.00,0.0629
RedBeet,-5.5205,-0.0875,0.3336,0.00,0.0629
RedBeet,-5.5135,-0.0875,0.2708,0.00,0.0629
RedBeet,-5.5438,-0.0875,0.2188,0.00,0.0629
RedBeet,-5.5498,-0.0875,0.1411,0.00,0.0629
RedBeet,-5.4012,-0.0875,0.2799,0.00,0.0629
RedBeet,-5.4117,-0.0875,0.2216,0.00,0.0629
RedBeet,-5.4484,-0.0875,0.1771,0.00,0.0629
RedBeet,-5.4579,-0.0875,0.1189,0.00,0.0629
RedBeet,-5.4120,-0.0875,0.0159,0.00,0.0629
